location_id,address_1,address_2,city,state,zip,county,location_source_value
2492,,,Webster,NY,14580,Monroe County,Lat: 43.21; Long: -77.42
2493,,,West Bloomfield,NY,14585,Ontario County,Lat: 42.91; Long: -77.55
2494,,,West Henrietta,NY,14586,Monroe County,Lat: 43.03; Long: -77.69
2495,,,Willard,NY,14588,Seneca County,Lat: 42.68; Long: -76.87
2496,,,Williamson,NY,14589,Wayne County,Lat: 43.24; Long: -77.15
2497,,,Wolcott,NY,14590,Wayne County,Lat: 43.22; Long: -76.81
2498,,,Wyoming,NY,14591,Wyoming County,Lat: 42.82; Long: -78.08
2499,,,York,NY,14592,Livingston County,Lat: 42.87; Long: -77.89
2500,,,Rochester,NY,14602,Monroe County,Lat: 43.16; Long: -77.61
2501,,,Rochester,NY,14603,Monroe County,Lat: 43.16; Long: -77.61
2502,,,Rochester,NY,14604,Monroe County,Lat: 43.16; Long: -77.61
2503,,,Rochester,NY,14605,Monroe County,Lat: 43.17; Long: -77.6
2504,,,Rochester,NY,14606,Monroe County,Lat: 43.17; Long: -77.7
2505,,,Rochester,NY,14607,Monroe County,Lat: 43.15; Long: -77.59
2506,,,Rochester,NY,14608,Monroe County,Lat: 43.15; Long: -77.62
2507,,,Rochester,NY,14609,Monroe County,Lat: 43.18; Long: -77.55
2508,,,Rochester,NY,14610,Monroe County,Lat: 43.14; Long: -77.55
2509,,,Rochester,NY,14611,Monroe County,Lat: 43.15; Long: -77.65
2510,,,Rochester,NY,14612,Monroe County,Lat: 43.27; Long: -77.68
2511,,,Rochester,NY,14613,Monroe County,Lat: 43.18; Long: -77.64
2512,,,Rochester,NY,14614,Monroe County,Lat: 43.16; Long: -77.61
2513,,,Rochester,NY,14615,Monroe County,Lat: 43.2; Long: -77.65
2514,,,Rochester,NY,14616,Monroe County,Lat: 43.23; Long: -77.66
2515,,,Rochester,NY,14617,Monroe County,Lat: 43.23; Long: -77.59
2516,,,Rochester,NY,14618,Monroe County,Lat: 43.11; Long: -77.55
2517,,,Rochester,NY,14619,Monroe County,Lat: 43.14; Long: -77.65
2518,,,Rochester,NY,14620,Monroe County,Lat: 43.13; Long: -77.61
2519,,,Rochester,NY,14621,Monroe County,Lat: 43.19; Long: -77.6
2520,,,Rochester,NY,14622,Monroe County,Lat: 43.22; Long: -77.55
2521,,,Rochester,NY,14623,Monroe County,Lat: 43.09; Long: -77.64
2522,,,Rochester,NY,14624,Monroe County,Lat: 43.13; Long: -77.73
2523,,,Rochester,NY,14625,Monroe County,Lat: 43.15; Long: -77.51
2524,,,Rochester,NY,14626,Monroe County,Lat: 43.22; Long: -77.71
2525,,,Rochester,NY,14627,Monroe County,Lat: 43.13; Long: -77.63
2526,,,Rochester,NY,14638,Monroe County,Lat: 43.16; Long: -77.61
2527,,,Rochester,NY,14639,Monroe County,Lat: 43.16; Long: -77.61
2528,,,Rochester,NY,14642,Monroe County,Lat: 43.12; Long: -77.63
2529,,,Rochester,NY,14643,Monroe County,Lat: 43.16; Long: -77.61
2530,,,Rochester,NY,14644,Monroe County,Lat: 43.16; Long: -77.61
2531,,,Rochester,NY,14645,Monroe County,Lat: 43.15; Long: -77.6
2532,,,Rochester,NY,14646,Monroe County,Lat: 43.16; Long: -77.61
2533,,,Rochester,NY,14647,Monroe County,Lat: 43.16; Long: -77.61
2534,,,Rochester,NY,14649,Monroe County,Lat: 43.16; Long: -77.61
2535,,,Rochester,NY,14650,Monroe County,Lat: 43.16; Long: -77.61
2536,,,Rochester,NY,14651,Monroe County,Lat: 43.16; Long: -77.61
2537,,,Rochester,NY,14652,Monroe County,Lat: 43.16; Long: -77.61
2538,,,Rochester,NY,14653,Monroe County,Lat: 43.16; Long: -77.61
2539,,,Rochester,NY,14664,Monroe County,Lat: 43.15; Long: -77.6
2540,,,Rochester,NY,14673,Monroe County,Lat: 43.15; Long: -77.6
2541,,,Rochester,NY,14683,Monroe County,Lat: 43.15; Long: -77.6
2542,,,Rochester,NY,14692,Monroe County,Lat: 43.16; Long: -77.61
2543,,,Rochester,NY,14694,Monroe County,Lat: 43.16; Long: -77.61
2544,,,Jamestown,NY,14701,Chautauqua County,Lat: 42.09; Long: -79.23
2545,,,Jamestown,NY,14702,Chautauqua County,Lat: 42.09; Long: -79.23
2546,,,Allegany,NY,14706,Cattaraugus County,Lat: 42.09; Long: -78.49
2547,,,Allentown,NY,14707,Allegany County,Lat: 42.08; Long: -78.06
2548,,,Alma,NY,14708,Allegany County,Lat: 42.01; Long: -78.02
2549,,,Angelica,NY,14709,Allegany County,Lat: 42.3; Long: -78.02
2550,,,Ashville,NY,14710,Chautauqua County,Lat: 42.11; Long: -79.42
2551,,,Belfast,NY,14711,Allegany County,Lat: 42.33; Long: -78.12
2552,,,Bemus Point,NY,14712,Chautauqua County,Lat: 42.16; Long: -79.39
2553,,,Black Creek,NY,14714,Allegany County,Lat: 42.29; Long: -78.24
2554,,,Bolivar,NY,14715,Allegany County,Lat: 42.06; Long: -78.17
2555,,,Brocton,NY,14716,Chautauqua County,Lat: 42.38; Long: -79.44
2556,,,Caneadea,NY,14717,Allegany County,Lat: 42.35; Long: -78.21
2557,,,Cassadaga,NY,14718,Chautauqua County,Lat: 42.34; Long: -79.31
2558,,,Cattaraugus,NY,14719,Cattaraugus County,Lat: 42.32; Long: -78.86
2559,,,Celoron,NY,14720,Chautauqua County,Lat: 42.11; Long: -79.28
2560,,,Ceres,NY,14721,Allegany County,Lat: 42; Long: -78.27
2561,,,Chautauqua,NY,14722,Chautauqua County,Lat: 42.21; Long: -79.47
2562,,,Cherry Creek,NY,14723,Chautauqua County,Lat: 42.29; Long: -79.1
2563,,,Clymer,NY,14724,Chautauqua County,Lat: 42.05; Long: -79.66
2564,,,Conewango Valley,NY,14726,Cattaraugus County,Lat: 42.26; Long: -79.01
2565,,,Cuba,NY,14727,Allegany County,Lat: 42.21; Long: -78.27
2566,,,Dewittville,NY,14728,Chautauqua County,Lat: 42.24; Long: -79.4
2567,,,East Otto,NY,14729,Cattaraugus County,Lat: 42.4; Long: -78.74
2568,,,East Randolph,NY,14730,Cattaraugus County,Lat: 42.17; Long: -78.95
2569,,,Ellicottville,NY,14731,Cattaraugus County,Lat: 42.27; Long: -78.67
2570,,,Ellington,NY,14732,Chautauqua County,Lat: 42.22; Long: -79.11
2571,,,Falconer,NY,14733,Chautauqua County,Lat: 42.11; Long: -79.19
2572,,,Fillmore,NY,14735,Allegany County,Lat: 42.46; Long: -78.11
2573,,,Findley Lake,NY,14736,Chautauqua County,Lat: 42.14; Long: -79.75
2574,,,Franklinville,NY,14737,Cattaraugus County,Lat: 42.33; Long: -78.45
2575,,,Frewsburg,NY,14738,Chautauqua County,Lat: 42.05; Long: -79.16
2576,,,Friendship,NY,14739,Allegany County,Lat: 42.2; Long: -78.14
2577,,,Gerry,NY,14740,Chautauqua County,Lat: 42.22; Long: -79.18
2578,,,Great Valley,NY,14741,Cattaraugus County,Lat: 42.21; Long: -78.59
2579,,,Greenhurst,NY,14742,Chautauqua County,Lat: 42.12; Long: -79.31
2580,,,Hinsdale,NY,14743,Cattaraugus County,Lat: 42.16; Long: -78.38
2581,,,Houghton,NY,14744,Allegany County,Lat: 42.42; Long: -78.16
2582,,,Hume,NY,14745,Allegany County,Lat: 42.47; Long: -78.14
2583,,,Kennedy,NY,14747,Chautauqua County,Lat: 42.14; Long: -79.07
2584,,,Kill Buck,NY,14748,Cattaraugus County,Lat: 42.14; Long: -78.61
2585,,,Lakewood,NY,14750,Chautauqua County,Lat: 42.1; Long: -79.32
2586,,,Leon,NY,14751,Cattaraugus County,Lat: 42.3; Long: -79
2587,,,Lily Dale,NY,14752,Chautauqua County,Lat: 42.35; Long: -79.32
2588,,,Limestone,NY,14753,Cattaraugus County,Lat: 42.02; Long: -78.63
2589,,,Little Genesee,NY,14754,Allegany County,Lat: 42.02; Long: -78.23
2590,,,Little Valley,NY,14755,Cattaraugus County,Lat: 42.24; Long: -78.79
2591,,,Maple Springs,NY,14756,Chautauqua County,Lat: 42.2; Long: -79.42
2592,,,Mayville,NY,14757,Chautauqua County,Lat: 42.25; Long: -79.5
2593,,,Niobe,NY,14758,Chautauqua County,Lat: 42.01; Long: -79.45
2594,,,Olean,NY,14760,Cattaraugus County,Lat: 42.08; Long: -78.43
2595,,,Otto,NY,14766,Cattaraugus County,Lat: 42.39; Long: -78.83
2596,,,Panama,NY,14767,Chautauqua County,Lat: 42.07; Long: -79.48
2597,,,Portland,NY,14769,Chautauqua County,Lat: 42.37; Long: -79.47
2598,,,Portville,NY,14770,Cattaraugus County,Lat: 42.03; Long: -78.33
2599,,,Randolph,NY,14772,Cattaraugus County,Lat: 42.16; Long: -78.97
2600,,,Richburg,NY,14774,Allegany County,Lat: 42.09; Long: -78.15
2601,,,Ripley,NY,14775,Chautauqua County,Lat: 42.26; Long: -79.71
2602,,,Rushford,NY,14777,Allegany County,Lat: 42.39; Long: -78.27
2603,,,Saint Bonaventure,NY,14778,Cattaraugus County,Lat: 42.08; Long: -78.48
2604,,,Salamanca,NY,14779,Cattaraugus County,Lat: 42.16; Long: -78.72
2605,,,Sherman,NY,14781,Chautauqua County,Lat: 42.16; Long: -79.59
2606,,,Sinclairville,NY,14782,Chautauqua County,Lat: 42.26; Long: -79.25
2607,,,Steamburg,NY,14783,Cattaraugus County,Lat: 42.08; Long: -78.89
2608,,,Stockton,NY,14784,Chautauqua County,Lat: 42.31; Long: -79.38
2609,,,Stow,NY,14785,Chautauqua County,Lat: 42.16; Long: -79.4
2610,,,West Clarksville,NY,14786,Allegany County,Lat: 42.13; Long: -78.25
2611,,,Westfield,NY,14787,Chautauqua County,Lat: 42.32; Long: -79.57
2612,,,Westons Mills,NY,14788,Cattaraugus County,Lat: 42.06; Long: -78.38
2613,,,Addison,NY,14801,Steuben County,Lat: 42.1; Long: -77.23
2614,,,Alfred,NY,14802,Allegany County,Lat: 42.25; Long: -77.79
2615,,,Alfred Station,NY,14803,Allegany County,Lat: 42.24; Long: -77.81
2616,,,Almond,NY,14804,Allegany County,Lat: 42.32; Long: -77.85
2617,,,Alpine,NY,14805,Schuyler County,Lat: 42.31; Long: -76.72
2618,,,Andover,NY,14806,Allegany County,Lat: 42.15; Long: -77.79
2619,,,Arkport,NY,14807,Steuben County,Lat: 42.39; Long: -77.69
2620,,,Atlanta,NY,14808,Steuben County,Lat: 42.56; Long: -77.47
2621,,,Avoca,NY,14809,Steuben County,Lat: 42.4; Long: -77.42
2622,,,Bath,NY,14810,Steuben County,Lat: 42.33; Long: -77.31
2623,,,Beaver Dams,NY,14812,Schuyler County,Lat: 42.29; Long: -76.96
2624,,,Belmont,NY,14813,Allegany County,Lat: 42.22; Long: -78.03
2625,,,Big Flats,NY,14814,Chemung County,Lat: 42.13; Long: -76.93
2626,,,Bradford,NY,14815,Schuyler County,Lat: 42.37; Long: -77.1
2627,,,Breesport,NY,14816,Chemung County,Lat: 42.17; Long: -76.73
2628,,,Brooktondale,NY,14817,Tompkins County,Lat: 42.38; Long: -76.39
2629,,,Burdett,NY,14818,Schuyler County,Lat: 42.41; Long: -76.84
2630,,,Cameron,NY,14819,Steuben County,Lat: 42.19; Long: -77.4
2631,,,Cameron Mills,NY,14820,Steuben County,Lat: 42.18; Long: -77.36
2632,,,Campbell,NY,14821,Steuben County,Lat: 42.23; Long: -77.19
2633,,,Canaseraga,NY,14822,Allegany County,Lat: 42.46; Long: -77.77
2634,,,Canisteo,NY,14823,Steuben County,Lat: 42.27; Long: -77.6
2635,,,Cayuta,NY,14824,Schuyler County,Lat: 42.28; Long: -76.69
2636,,,Chemung,NY,14825,Chemung County,Lat: 42.06; Long: -76.62
2637,,,Cohocton,NY,14826,Steuben County,Lat: 42.5; Long: -77.5
2638,,,Coopers Plains,NY,14827,Steuben County,Lat: 42.18; Long: -77.14
2639,,,Corning,NY,14830,Steuben County,Lat: 42.14; Long: -77.05
2640,,,Corning,NY,14831,Steuben County,Lat: 42.14; Long: -77.05
2641,,,Dalton,NY,14836,Livingston County,Lat: 42.54; Long: -77.89
2642,,,Dundee,NY,14837,Yates County,Lat: 42.52; Long: -76.97
2643,,,Erin,NY,14838,Chemung County,Lat: 42.18; Long: -76.67
2644,,,Greenwood,NY,14839,Steuben County,Lat: 42.15; Long: -77.63
2645,,,Hammondsport,NY,14840,Steuben County,Lat: 42.4; Long: -77.22
2646,,,Hector,NY,14841,Schuyler County,Lat: 42.5; Long: -76.87
2647,,,Himrod,NY,14842,Yates County,Lat: 42.58; Long: -76.95
2648,,,Hornell,NY,14843,Steuben County,Lat: 42.32; Long: -77.66
2649,,,Horseheads,NY,14845,Chemung County,Lat: 42.16; Long: -76.82
2650,,,Hunt,NY,14846,Livingston County,Lat: 42.52; Long: -77.98
2651,,,Interlaken,NY,14847,Seneca County,Lat: 42.61; Long: -76.72
2652,,,Ithaca,NY,14850,Tompkins County,Lat: 42.44; Long: -76.5
2653,,,Ithaca,NY,14851,Tompkins County,Lat: 42.44; Long: -76.5
2654,,,Ithaca,NY,14852,Tompkins County,Lat: 42.44; Long: -76.5
2655,,,Ithaca,NY,14853,Tompkins County,Lat: 42.45; Long: -76.48
2656,,,Jacksonville,NY,14854,Tompkins County,Lat: 42.51; Long: -76.61
2657,,,Jasper,NY,14855,Steuben County,Lat: 42.12; Long: -77.5
2658,,,Kanona,NY,14856,Steuben County,Lat: 42.38; Long: -77.37
2659,,,Lakemont,NY,14857,Yates County,Lat: 42.51; Long: -76.92
2660,,,Lindley,NY,14858,Steuben County,Lat: 42.02; Long: -77.14
2661,,,Lockwood,NY,14859,Tioga County,Lat: 42.09; Long: -76.55
2662,,,Lodi,NY,14860,Seneca County,Lat: 42.61; Long: -76.82
2663,,,Lowman,NY,14861,Chemung County,Lat: 42.09; Long: -76.69
2664,,,Mecklenburg,NY,14863,Schuyler County,Lat: 42.45; Long: -76.71
2665,,,Millport,NY,14864,Chemung County,Lat: 42.26; Long: -76.83
2666,,,Montour Falls,NY,14865,Schuyler County,Lat: 42.34; Long: -76.84
2667,,,Newfield,NY,14867,Tompkins County,Lat: 42.36; Long: -76.59
2668,,,Odessa,NY,14869,Schuyler County,Lat: 42.33; Long: -76.78
2669,,,Painted Post,NY,14870,Steuben County,Lat: 42.16; Long: -77.09
2670,,,Pine City,NY,14871,Chemung County,Lat: 42.03; Long: -76.86
2671,,,Pine Valley,NY,14872,Chemung County,Lat: 42.24; Long: -76.87
2672,,,Prattsburgh,NY,14873,Steuben County,Lat: 42.52; Long: -77.29
2673,,,Pulteney,NY,14874,Steuben County,Lat: 42.53; Long: -77.18
2674,,,Reading Center,NY,14876,Schuyler County,Lat: 42.43; Long: -76.93
2675,,,Rexville,NY,14877,Steuben County,Lat: 42.08; Long: -77.66
2676,,,Rock Stream,NY,14878,Schuyler County,Lat: 42.47; Long: -76.92
2677,,,Savona,NY,14879,Steuben County,Lat: 42.28; Long: -77.22
2678,,,Scio,NY,14880,Allegany County,Lat: 42.17; Long: -77.97
2679,,,Slaterville Springs,NY,14881,Tompkins County,Lat: 42.4; Long: -76.36
2680,,,Lansing,NY,14882,Tompkins County,Lat: 42.58; Long: -76.55
2681,,,Spencer,NY,14883,Tioga County,Lat: 42.21; Long: -76.49
2682,,,Swain,NY,14884,Allegany County,Lat: 42.48; Long: -77.88
2683,,,Troupsburg,NY,14885,Steuben County,Lat: 42.04; Long: -77.54
2684,,,Trumansburg,NY,14886,Tompkins County,Lat: 42.54; Long: -76.66
2685,,,Tyrone,NY,14887,Schuyler County,Lat: 42.4; Long: -77.05
2686,,,Van Etten,NY,14889,Chemung County,Lat: 42.19; Long: -76.55
2687,,,Watkins Glen,NY,14891,Schuyler County,Lat: 42.38; Long: -76.87
2688,,,Waverly,NY,14892,Tioga County,Lat: 42.01; Long: -76.52
2689,,,Wayne,NY,14893,Steuben County,Lat: 42.47; Long: -77.11
2690,,,Wellsburg,NY,14894,Chemung County,Lat: 42.01; Long: -76.72
2691,,,Wellsville,NY,14895,Allegany County,Lat: 42.12; Long: -77.94
2692,,,Whitesville,NY,14897,Allegany County,Lat: 42.03; Long: -77.8
2693,,,Woodhull,NY,14898,Steuben County,Lat: 42.08; Long: -77.4
2694,,,Elmira,NY,14901,Chemung County,Lat: 42.09; Long: -76.75
2695,,,Elmira,NY,14902,Chemung County,Lat: 42.08; Long: -76.8
2696,,,Elmira,NY,14903,Chemung County,Lat: 42.13; Long: -76.87
2697,,,Elmira,NY,14904,Chemung County,Lat: 42.08; Long: -76.8
2698,,,Elmira,NY,14905,Chemung County,Lat: 42.09; Long: -76.84
2699,,,Elmira,NY,14925,Chemung County,Lat: 42.08; Long: -76.8
2700,,,Aliquippa,PA,15001,Beaver County,Lat: 40.61; Long: -80.25
2701,,,Ambridge,PA,15003,Beaver County,Lat: 40.59; Long: -80.22
2702,,,Atlasburg,PA,15004,Washington County,Lat: 40.34; Long: -80.38
2703,,,Baden,PA,15005,Beaver County,Lat: 40.63; Long: -80.22
2704,,,Bairdford,PA,15006,Allegheny County,Lat: 40.63; Long: -79.88
2705,,,Bakerstown,PA,15007,Allegheny County,Lat: 40.65; Long: -79.93
2706,,,Beaver,PA,15009,Beaver County,Lat: 40.69; Long: -80.3
2707,,,Beaver Falls,PA,15010,Beaver County,Lat: 40.76; Long: -80.32
2708,,,Belle Vernon,PA,15012,Westmoreland County,Lat: 40.12; Long: -79.86
2709,,,Brackenridge,PA,15014,Allegheny County,Lat: 40.61; Long: -79.74
2710,,,Bradfordwoods,PA,15015,Allegheny County,Lat: 40.63; Long: -80.08
2711,,,Bridgeville,PA,15017,Allegheny County,Lat: 40.35; Long: -80.1
2712,,,Buena Vista,PA,15018,Allegheny County,Lat: 40.27; Long: -79.8
2713,,,Bulger,PA,15019,Washington County,Lat: 40.42; Long: -80.35
2714,,,Bunola,PA,15020,Allegheny County,Lat: 40.23; Long: -79.95
2715,,,Burgettstown,PA,15021,Washington County,Lat: 40.38; Long: -80.39
2716,,,Charleroi,PA,15022,Washington County,Lat: 40.13; Long: -79.9
2717,,,Cheswick,PA,15024,Allegheny County,Lat: 40.54; Long: -79.8
2718,,,Clairton,PA,15025,Allegheny County,Lat: 40.29; Long: -79.88
2719,,,Clinton,PA,15026,Beaver County,Lat: 40.51; Long: -80.34
2720,,,Conway,PA,15027,Beaver County,Lat: 40.66; Long: -80.24
2721,,,Coulters,PA,15028,Allegheny County,Lat: 40.31; Long: -79.79
2722,,,Creighton,PA,15030,Allegheny County,Lat: 40.58; Long: -79.78
2723,,,Cuddy,PA,15031,Allegheny County,Lat: 40.35; Long: -80.16
2724,,,Curtisville,PA,15032,Allegheny County,Lat: 40.64; Long: -79.84
2725,,,Donora,PA,15033,Washington County,Lat: 40.17; Long: -79.86
2726,,,Dravosburg,PA,15034,Allegheny County,Lat: 40.35; Long: -79.89
2727,,,East Mc Keesport,PA,15035,Allegheny County,Lat: 40.38; Long: -79.81
2728,,,Elizabeth,PA,15037,Allegheny County,Lat: 40.27; Long: -79.88
2729,,,Elrama,PA,15038,Washington County,Lat: 40.25; Long: -79.93
2730,,,Freedom,PA,15042,Beaver County,Lat: 40.68; Long: -80.25
2731,,,Georgetown,PA,15043,Beaver County,Lat: 40.64; Long: -80.49
2732,,,Gibsonia,PA,15044,Allegheny County,Lat: 40.63; Long: -79.94
2733,,,Glassport,PA,15045,Allegheny County,Lat: 40.32; Long: -79.88
2734,,,Crescent,PA,15046,Allegheny County,Lat: 40.55; Long: -80.23
2735,,,Greenock,PA,15047,Allegheny County,Lat: 40.31; Long: -79.8
2736,,,Harwick,PA,15049,Allegheny County,Lat: 40.56; Long: -79.81
2737,,,Hookstown,PA,15050,Beaver County,Lat: 40.59; Long: -80.47
2738,,,Indianola,PA,15051,Allegheny County,Lat: 40.57; Long: -79.86
2739,,,Industry,PA,15052,Beaver County,Lat: 40.65; Long: -80.4
2740,,,Joffre,PA,15053,Washington County,Lat: 40.38; Long: -80.36
2741,,,Langeloth,PA,15054,Washington County,Lat: 40.36; Long: -80.4
2742,,,Lawrence,PA,15055,Washington County,Lat: 40.31; Long: -80.12
2743,,,Leetsdale,PA,15056,Allegheny County,Lat: 40.56; Long: -80.21
2744,,,Mc Donald,PA,15057,Allegheny County,Lat: 40.37; Long: -80.23
2745,,,Midland,PA,15059,Beaver County,Lat: 40.63; Long: -80.45
2746,,,Midway,PA,15060,Washington County,Lat: 40.37; Long: -80.29
2747,,,Monaca,PA,15061,Beaver County,Lat: 40.68; Long: -80.27
2748,,,Monessen,PA,15062,Westmoreland County,Lat: 40.15; Long: -79.88
2749,,,Monongahela,PA,15063,Washington County,Lat: 40.19; Long: -79.92
2750,,,Morgan,PA,15064,Allegheny County,Lat: 40.36; Long: -80.15
2751,,,Natrona Heights,PA,15065,Allegheny County,Lat: 40.64; Long: -79.73
2752,,,New Brighton,PA,15066,Beaver County,Lat: 40.73; Long: -80.3
2753,,,New Eagle,PA,15067,Washington County,Lat: 40.2; Long: -79.95
2754,,,New Kensington,PA,15068,Westmoreland County,Lat: 40.56; Long: -79.75
2755,,,New Kensington,PA,15069,Westmoreland County,Lat: 40.56; Long: -79.75
2756,,,Oakdale,PA,15071,Allegheny County,Lat: 40.39; Long: -80.18
2757,,,Pricedale,PA,15072,Westmoreland County,Lat: 40.14; Long: -79.86
2758,,,Rochester,PA,15074,Beaver County,Lat: 40.7; Long: -80.28
2759,,,Rural Ridge,PA,15075,Allegheny County,Lat: 40.59; Long: -79.83
2760,,,Russellton,PA,15076,Allegheny County,Lat: 40.61; Long: -79.84
2761,,,Shippingport,PA,15077,Beaver County,Lat: 40.62; Long: -80.42
2762,,,Slovan,PA,15078,Washington County,Lat: 40.36; Long: -80.38
2763,,,South Heights,PA,15081,Beaver County,Lat: 40.58; Long: -80.24
2764,,,Sturgeon,PA,15082,Allegheny County,Lat: 40.38; Long: -80.21
2765,,,Sutersville,PA,15083,Westmoreland County,Lat: 40.26; Long: -79.79
2766,,,Tarentum,PA,15084,Allegheny County,Lat: 40.6; Long: -79.76
2767,,,Trafford,PA,15085,Westmoreland County,Lat: 40.38; Long: -79.75
2768,,,Warrendale,PA,15086,Allegheny County,Lat: 40.67; Long: -80.11
2769,,,Webster,PA,15087,Westmoreland County,Lat: 40.19; Long: -79.85
2770,,,West Elizabeth,PA,15088,Allegheny County,Lat: 40.27; Long: -79.9
2771,,,West Newton,PA,15089,Westmoreland County,Lat: 40.2; Long: -79.76
2772,,,Wexford,PA,15090,Allegheny County,Lat: 40.63; Long: -80.05
2773,,,Wildwood,PA,15091,Allegheny County,Lat: 40.57; Long: -79.95
2774,,,Warrendale,PA,15095,Allegheny County,Lat: 40.64; Long: -80.09
2775,,,Warrendale,PA,15096,Allegheny County,Lat: 40.64; Long: -80.09
2776,,,Allison Park,PA,15101,Allegheny County,Lat: 40.57; Long: -79.95
2777,,,Bethel Park,PA,15102,Allegheny County,Lat: 40.32; Long: -80.03
2778,,,Braddock,PA,15104,Allegheny County,Lat: 40.4; Long: -79.86
2779,,,Carnegie,PA,15106,Allegheny County,Lat: 40.4; Long: -80.08
2780,,,Coraopolis,PA,15108,Allegheny County,Lat: 40.51; Long: -80.16
2781,,,Duquesne,PA,15110,Allegheny County,Lat: 40.37; Long: -79.85
2782,,,East Pittsburgh,PA,15112,Allegheny County,Lat: 40.4; Long: -79.84
2783,,,Glenshaw,PA,15116,Allegheny County,Lat: 40.52; Long: -79.95
2784,,,Homestead,PA,15120,Allegheny County,Lat: 40.4; Long: -79.9
2785,,,West Mifflin,PA,15122,Allegheny County,Lat: 40.36; Long: -79.9
2786,,,West Mifflin,PA,15123,Allegheny County,Lat: 40.35; Long: -79.93
2787,,,Imperial,PA,15126,Allegheny County,Lat: 40.45; Long: -80.25
2788,,,Ingomar,PA,15127,Allegheny County,Lat: 40.56; Long: -80.02
2789,,,South Park,PA,15129,Allegheny County,Lat: 40.29; Long: -79.99
2790,,,Mckeesport,PA,15131,Allegheny County,Lat: 40.34; Long: -79.8
2791,,,Mckeesport,PA,15132,Allegheny County,Lat: 40.33; Long: -79.83
2792,,,Mckeesport,PA,15133,Allegheny County,Lat: 40.33; Long: -79.86
2793,,,Mckeesport,PA,15134,Allegheny County,Lat: 40.33; Long: -79.83
2794,,,Mckeesport,PA,15135,Allegheny County,Lat: 40.31; Long: -79.81
2795,,,Mc Kees Rocks,PA,15136,Allegheny County,Lat: 40.47; Long: -80.1
2796,,,North Versailles,PA,15137,Allegheny County,Lat: 40.37; Long: -79.8
2797,,,Oakmont,PA,15139,Allegheny County,Lat: 40.52; Long: -79.84
2798,,,Pitcairn,PA,15140,Allegheny County,Lat: 40.41; Long: -79.78
2799,,,Presto,PA,15142,Allegheny County,Lat: 40.38; Long: -80.12
2800,,,Sewickley,PA,15143,Allegheny County,Lat: 40.57; Long: -80.15
2801,,,Springdale,PA,15144,Allegheny County,Lat: 40.55; Long: -79.78
2802,,,Turtle Creek,PA,15145,Allegheny County,Lat: 40.42; Long: -79.82
2803,,,Monroeville,PA,15146,Allegheny County,Lat: 40.42; Long: -79.76
2804,,,Verona,PA,15147,Allegheny County,Lat: 40.5; Long: -79.84
2805,,,Wilmerding,PA,15148,Allegheny County,Lat: 40.39; Long: -79.81
2806,,,Pittsburgh,PA,15201,Allegheny County,Lat: 40.48; Long: -79.94
2807,,,Pittsburgh,PA,15202,Allegheny County,Lat: 40.51; Long: -80.07
2808,,,Pittsburgh,PA,15203,Allegheny County,Lat: 40.43; Long: -79.97
2809,,,Pittsburgh,PA,15204,Allegheny County,Lat: 40.46; Long: -80.06
2810,,,Pittsburgh,PA,15205,Allegheny County,Lat: 40.44; Long: -80.1
2811,,,Pittsburgh,PA,15206,Allegheny County,Lat: 40.47; Long: -79.91
2812,,,Pittsburgh,PA,15207,Allegheny County,Lat: 40.4; Long: -79.93
2813,,,Pittsburgh,PA,15208,Allegheny County,Lat: 40.45; Long: -79.9
2814,,,Pittsburgh,PA,15209,Allegheny County,Lat: 40.5; Long: -79.97
